"","ID","description","units","datasetLabel","datasteURL","themeLabel","themeURL","watershedType"
"530","CAT_CDL11_57","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Herbs, -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment.","percent","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop barley/soybeans, source coverage does not extend into catchment or is a flow line with no catchment.","https://www.sciencebase.gov/catalog/item/573f2c4be4b04a3a6a24ae00","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","localCatch_name"
"531","CAT_CDL11_58","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Clover/wild flowers, -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment.","percent","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop barley/soybeans, source coverage does not extend into catchment or is a flow line with no catchment.","https://www.sciencebase.gov/catalog/item/573f2c4be4b04a3a6a24ae00","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","localCatch_name"
"532","CAT_CDL11_59","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Sod/grass seed, -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment.","percent","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop barley/soybeans, source coverage does not extend into catchment or is a flow line with no catchment.","https://www.sciencebase.gov/catalog/item/573f2c4be4b04a3a6a24ae00","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","localCatch_name"
"533","CAT_CDL11_60","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Switchgrass, -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment.","percent","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop barley/soybeans, source coverage does not extend into catchment or is a flow line with no catchment.","https://www.sciencebase.gov/catalog/item/573f2c4be4b04a3a6a24ae00","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","localCatch_name"
"534","CAT_CDL11_61","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Fallow/idle cropland, -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment.","percent","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop barley/soybeans, source coverage does not extend into catchment or is a flow line with no catchment.","https://www.sciencebase.gov/catalog/item/573f2c4be4b04a3a6a24ae00","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","localCatch_name"
"535","CAT_CDL11_66","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Cherries, -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment.","percent","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop barley/soybeans, source coverage does not extend into catchment or is a flow line with no catchment.","https://www.sciencebase.gov/catalog/item/573f2c4be4b04a3a6a24ae00","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","localCatch_name"
"536","CAT_CDL11_67","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Peaches, -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment.","percent","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop barley/soybeans, source coverage does not extend into catchment or is a flow line with no catchment.","https://www.sciencebase.gov/catalog/item/573f2c4be4b04a3a6a24ae00","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","localCatch_name"
"537","CAT_CDL11_68","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Apples, -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment.","percent","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop barley/soybeans, source coverage does not extend into catchment or is a flow line with no catchment.","https://www.sciencebase.gov/catalog/item/573f2c4be4b04a3a6a24ae00","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","localCatch_name"
"538","CAT_CDL11_69","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Grapes, -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment.","percent","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop barley/soybeans, source coverage does not extend into catchment or is a flow line with no catchment.","https://www.sciencebase.gov/catalog/item/573f2c4be4b04a3a6a24ae00","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","localCatch_name"
"539","CAT_CDL11_70","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Christmas trees, -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment.","percent","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop barley/soybeans, source coverage does not extend into catchment or is a flow line with no catchment.","https://www.sciencebase.gov/catalog/item/573f2c4be4b04a3a6a24ae00","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","localCatch_name"
"540","CAT_CDL11_71","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Other tree crops, -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment.","percent","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop barley/soybeans, source coverage does not extend into catchment or is a flow line with no catchment.","https://www.sciencebase.gov/catalog/item/573f2c4be4b04a3a6a24ae00","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","localCatch_name"
"541","CAT_CDL11_72","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Citrus, -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment.","percent","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop barley/soybeans, source coverage does not extend into catchment or is a flow line with no catchment.","https://www.sciencebase.gov/catalog/item/573f2c4be4b04a3a6a24ae00","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","localCatch_name"
"542","CAT_CDL11_74","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Pecans, -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment.","percent","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop barley/soybeans, source coverage does not extend into catchment or is a flow line with no catchment.","https://www.sciencebase.gov/catalog/item/573f2c4be4b04a3a6a24ae00","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","localCatch_name"
"543","CAT_CDL11_75","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Almonds, -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment.","percent","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop barley/soybeans, source coverage does not extend into catchment or is a flow line with no catchment.","https://www.sciencebase.gov/catalog/item/573f2c4be4b04a3a6a24ae00","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","localCatch_name"
"544","CAT_CDL11_76","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Walnuts, -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment.","percent","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop barley/soybeans, source coverage does not extend into catchment or is a flow line with no catchment.","https://www.sciencebase.gov/catalog/item/573f2c4be4b04a3a6a24ae00","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","localCatch_name"
"545","CAT_CDL11_77","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Pears, -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment.","percent","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop barley/soybeans, source coverage does not extend into catchment or is a flow line with no catchment.","https://www.sciencebase.gov/catalog/item/573f2c4be4b04a3a6a24ae00","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","localCatch_name"
"546","CAT_CDL11_92","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Aquaculture, -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment.","percent","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop barley/soybeans, source coverage does not extend into catchment or is a flow line with no catchment.","https://www.sciencebase.gov/catalog/item/573f2c4be4b04a3a6a24ae00","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","localCatch_name"
"547","CAT_CDL11_111","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Open water, -9999 denotes NODATA, source coverage does not extend into catchment or is a flow line with no catchment.","percent","Estimated percent area of flowline reach catchment that contains the land-use and land-cover type: Double crop barley/soybeans, source coverage does not extend into catchment or is a flow line with no catchment.","https://www.sciencebase.gov/catalog/item/573f2c4be4b04a3a6a24ae00","Landscape","https://www.sciencebase.gov/catalog/item/5669a834e4b08895842a1d49","localCatch_name"
