,agency_cd,site_no,station_nm,site_tp_cd,dec_lat_va,dec_long_va,coord_acy_cd,dec_coord_datum_cd,alt_va,alt_acy_va,alt_datum_cd,huc_cd
1035,USGS,02300210,SOUTH FORK LITTLE MANATEE RIVER NEAR PARRISH FL,ST,27.60197978,-82.21120090000001,S,NAD83, 53.84,.01,NAVD88,03100203
1036,USGS,02300300,SOUTH FORK LITTLE MANATEE RIVER NEAR WIMAUMA FL,ST,27.6494778,-82.294258,S,NAD83, 13.41,.01,NAVD88,03100203
1037,USGS,02300500,LITTLE MANATEE RIVER NEAR WIMAUMA FL,ST,27.67114344,-82.3525925,F,NAD83, -0.88,.01,NAVD88,03100203
1038,USGS,02300530,CYPRESS CREEK NEAR WIMAUMA FL,ST,27.70780854,-82.3637038,F,NAD83, 15.11, .1,NGVD29,03100203
1039,USGS,02300700,BULLFROG CREEK NEAR WIMAUMA FL,ST,27.79197208,-82.3520369,F,NAD83, -0.88, .1,NAVD88,03100206
1040,USGS,02300882,NORTH PRONG ALAFIA RIVER NEAR NICHOLS FL,ST,27.89030394,-82.01175129,F,NAD83, 0.0,.01,NAVD88,03100204
1041,USGS,02301000,NORTH PRONG ALAFIA RIVER AT KEYSVILLE FL,ST,27.8839148,-82.10008689,F,NAD83, 37.59, .1,NAVD88,03100204
1042,USGS,02301150,SOUTH PRONG ALAFIA RIVER NEAR FT LONESOME FL,ST,27.72930556,-82.07427779999999,5,NAD83, 0.00,.01,NAVD88,03100204
1043,USGS,02301300,SOUTH PRONG ALAFIA RIVER NEAR LITHIA FL,ST,27.79669525,-82.1175877,F,NAD83, 39.03, .1,NAVD88,03100204
1044,USGS,02301500,ALAFIA RIVER AT LITHIA FL,ST,27.872248,-82.21120079999999,F,NAD83, 6.04, .1,NAVD88,03100204
1045,USGS,02301695,BUCKHORN CREEK NEAR BRANDON FL,ST,27.8936357,-82.29842488,F,NAD83,,,,03100204
1046,USGS,02301719,ALAFIA RIVER NEAR GIBSONTON FL,ST,27.85696987,-82.3575926,S,NAD83, -1.28,.01,NAVD88,03100204
1047,USGS,02301738,ARCHIE CREEK AT 78TH STREET NEAR TAMPA FL,ST,27.88002457,-82.37064840000001,S,NAD83, -12.71, .1,NGVD29,03100206
1048,USGS,02301740,NORTH ARCHIE CREEK AT PROGRESS BLVD. NEAR TAMPA FL,ST,27.8966908,-82.3498147,S,NAD83, 1.05, .1,NGVD29,03100206
1049,USGS,02301745,DELANEY CREEK POPOFF CANAL NEAR TAMPA FL,ST,27.902246,-82.3770375,S,NAD83, -2.07, .1,NGVD29,03100206
1050,USGS,02301750,DELANEY CREEK NEAR TAMPA FL,ST,27.9258564,-82.3642595,F,NAD83, 9.84, .1,NAVD88,03100206
1051,USGS,02301793,EAST LAKE OUTFALL AT E. CHELSEA ST. NEAR TAMPA FL,ST,27.985021000000003,-82.37175969,S,NAD83, 0.00, .1,NGVD29,03100206
1052,USGS,02301900,"FOX BRANCH NEAR SOCRUM, FL",ST,28.18194444,-82.0125,1,NAD83, 110,2.5,NGVD29,03100205
1053,USGS,02301988,HILLSBOROUGH RIVER AT HWY 39 NR CRYSTAL SPRINGS FL,ST,28.19334443,-82.16508419,S,NAD83, 50.00,  5,NGVD29,03100205
1054,USGS,02301990,HILLSBOROUGH R AB CRYSTAL SPR NEAR ZEPHYRHILLS FL,ST,28.18555556,-82.1841667,S,NAD83, -0.95, .1,NAVD88,03100205
1055,USGS,02302010,HILLSBOROUGH R BL CRYSTAL SPR NEAR ZEPHYRHILLS FL,ST,28.178611100000005,-82.1891667,S,NAD83, -1.05, .1,NAVD88,03100205
1056,USGS,02302280,ITCHEPACKESASSA CREEK NEAR MORICZVILLE FL,ST,28.11946029,-82.1128623,S,NAD83,,,,03100205
1057,USGS,02302500,BLACKWATER CREEK NEAR KNIGHTS FL,ST,28.1397222,-82.15,S,NAD83, 0.0, .1,NGVD29,03100205
1058,USGS,02303000,HILLSBOROUGH RIVER NEAR ZEPHYRHILLS FL,ST,28.15029044,-82.23175318,S,NAD83, 32.45, .1,NAVD88,03100205
1059,USGS,02303180,PEMBERTON CK AT WALLACE BRANCH RD NR PLANT CITY FL,ST,28.04057533,-82.15425379999999,F,NAD83, 97.49, .1,NGVD29,03100205
1060,USGS,02303205,BAKER CREEK AT MCINTOSH ROAD NEAR ANTIOCH FL,ST,28.02835317,-82.2453678,F,NAD83, 42.46, .1,NGVD29,03100205
1061,USGS,02303300,FLINT CREEK NEAR THONOTOSASSA FL,ST,28.0680729,-82.2675895,F,NAD83,,,,03100205
1062,USGS,02303330,HILLSBOROUGH R AT MORRIS BR NEAR THONOTOSASSA FL,ST,28.098611100000003,-82.31138889,S,NAD83, 0.00, .1,NGVD29,03100205
1063,USGS,02303348,TROUT CREEK AT WESLEY CHAPEL FL,ST,28.17133333,-82.3622222,5,NAD83, 0.0,4.3,NAVD88,03100205
1064,USGS,02303350,TROUT CREEK NEAR SULPHUR SPRINGS FL,ST,28.134722200000002,-82.3619444,S,NAD83, -0.75, .1,NAVD88,03100205
1065,USGS,02303400,CYPRESS CREEK NEAR SAN ANTONIO FL,ST,28.32388889,-82.3836111,S,NAD83, -0.86, .1,NAVD88,03100205
1066,USGS,02303410,CYPRESS CREEK TRIBUTARY NR WESLEY CHAPEL FL,ST,28.259361100000003,-82.3861111,5,NAD83, 0.0,4.3,NAVD88,03100205
1067,USGS,02303420,CYPRESS CREEK AT WORTHINGTON GARDENS FL,ST,28.1872222,-82.40222220000001,S,NAD83, 39.06, .1,NAVD88,03100205
1068,USGS,02303800,CYPRESS CREEK NEAR SULPHUR SPRINGS FL,ST,28.08888889,-82.4091667,S,NAD83, 0.00, .1,NGVD29,03100205
1069,USGS,02304500,HILLSBOROUGH RIVER NEAR TAMPA FL,ST,28.02390784,-82.4275939,F,NAD83, 0.00, .1,NGVD29,03100205
1070,USGS,02304510,HILLSBOROUGH RIVER AT ROWLETT PK DR NEAR TAMPA FL,ST,28.02113015,-82.4345385,F,NAD83, -0.78, .1,NAVD88,03100205
1071,USGS,02305780,CURIOSITY CREEK NEAR SULPHUR SPRINGS FL,ST,28.0689057,-82.45648320000001,F,NAD83,,,,03100205
1072,USGS,02305851,CURIOSITY CREEK AT 122ND AVE NEAR SULPHUR SPGS. FL,ST,28.05862836,-82.4612055,S,NAD83, -3.86, .1,NGVD29,03100205
1073,USGS,02306000,SULPHUR SPRINGS AT SULPHUR SPRINGS FL,SP,28.02113004,-82.451761,F,NAD83, -0.79, .1,NAVD88,03100205
1074,USGS,023060003,SULPHUR SPRINGS RUN AT SULPHUR SPRINGS FL,SP,28.02113003,-82.45231658,5,NAD83, -0.76, .1,NAVD88,03100205
1075,USGS,02306500,SWEETWATER CREEK NEAR SULPHUR SPRINGS FL,ST,28.04307328,-82.5117623,F,NAD83, 26.00, .1,NGVD29,03100206
1076,USGS,02306647,SWEETWATER CREEK NEAR TAMPA FL,ST,28.01390775,-82.5450963,F,NAD83, -0.79, .1,NAVD88,03100206
1077,USGS,02306654,HENRY STREET CANAL NEAR TAMPA FL,ST-CA,28.00048604,-82.55631600000001,F,NAD83, 0.00, .1,NGVD29,03100206
1078,USGS,02306660,AL LOPEZ PARK OUTFLOW AT TAMPA FL,ST,27.99307525,-82.5039843,S,NAD83,,,,03100206
1079,USGS,02306774,ROCKY CREEK AT ST HWY 587 AT CITRUS PARK FL,ST,28.06583333,-82.5658333,S,NAD83, -0.82, .1,NAVD88,03100206
1080,USGS,02306950,BRUSHY CREEK NEAR CITRUS PARK FL,ST,28.06501684,-82.5553744,F,NAD83, 17.32, .1,NGVD29,03100206
1081,USGS,02307000,ROCKY CREEK NEAR SULPHUR SPRINGS FL,ST,28.03696237,-82.5759304,F,NAD83, 0.00, .1,NGVD29,03100206
1082,USGS,02307200,BROOKER CREEK AT VAN DYKE RD NEAR CITRUS PARK FL,ST,28.12890323,-82.5703748,F,NAD83, 30.72, .1,NGVD29,03100206
1083,USGS,02307323,BROOKER CREEK NEAR LAKE FERN FL,ST,28.14084726,-82.6398209,F,NAD83, 25.52, .1,NGVD29,03100206
1084,USGS,02307359,BROOKER CREEK NEAR TARPON SPRINGS FL,ST,28.09643229,-82.6871441,F,NAD83, 0.00, .1,NGVD29,03100206
1085,USGS,02307445,SOUTH BRANCH BROOKER CREEK NEAR OLDSMAR FL,ST,28.07705556,-82.6977778,S,NAD83, 0.00,.01,NGVD29,03100206
1086,USGS,02307498,"LAKE TARPON CANAL AT S-551, NEAR OLDSMAR FL",ST-CA,28.05362833,-82.71093359999999,F,NAD83, -10.00, .1,NGVD29,03100206
1087,USGS,02307668,ALLIGATOR CREEK BELOW BELCHER RD AT CLEARWATER FL,ST,27.979742100000003,-82.7423232,F,NAD83, 25.00, .1,NGVD29,03100206
1088,USGS,02307671,ALLIGATOR CR BELOW US HWY 19 AT CLEARWATER FL,ST,27.97529783,-82.7273228,F,NAD83, 8.52, .1,NGVD29,03100206
1089,USGS,02307672,ALLIGATOR CREEK TRIBUTARY AT CLEARWATER FL,ST,27.97224239,-82.7256561,F,NAD83,,,,03100206
1090,USGS,02307673,ALLIGATOR CREEK AT CLEARWATER FL,ST,27.9730757,-82.7156559,F,NAD83, 6.88, .1,NGVD29,03100206
1091,USGS,02307674,ALLIGATOR CREEK AT KAPOK PARK AT CLEARWATER FL,ST,27.97550618,-82.7131558,H,NAD83, 0.00,.01,NAVD88,03100206
1092,USGS,02307731,ALLEN CREEK NEAR LARGO FL,ST,27.941965600000003,-82.7498233,F,NAD83,,,,03100206
1093,USGS,02307780,LONG BRANCH NEAR PINELLAS PARK FL,ST,27.91585545,-82.7248228,S,NAD83, -34.81,.01,NGVD29,03100207
1094,USGS,02308865,ROOSEVELT CANAL AT STR 23-8 NR PINELLAS PARK FL,ST-CA,27.90780025,-82.6759327,S,NAD83, -2.32,.01,NAVD88,03100206
1095,USGS,02308931,SAINT JOE CREEK AT LEALMAN FL,ST,27.81613675,-82.6870441,F,NAD83,,,,03100207
1096,USGS,02308935,SAINT JOE CREEK AT PINELLAS PARK FL,ST,27.81419235,-82.6956554,F,NAD83, 24.70,.01,NGVD29,03100207
1097,USGS,02308950,ST JOE CREEK AT 62ND ST NR PINELLAS PARK FL,ST,27.81023889,-82.72036109999999,H,NAD83, 0.00,.01,NAVD88,03100207
1098,USGS,02309200,RATTLESNAKE CREEK AT BELLEAIR FL,ST,27.94240833,-82.804,H,NAD83, 0.00,.01,NAVD88,03100207
1099,USGS,02309415,CURLEW CREEK AT EVANS ROAD NEAR DUNEDIN FL,ST,28.02335166,-82.7406565,S,NAD83, 52.62,.01,NAVD88,03100207
1100,USGS,02309421,CURLEW CREEK AT BELCHER ROAD NEAR OZONA FL,ST,28.04,-82.7475,S,NAD83, 20.96,.01,NAVD88,03100207
1101,USGS,02309425,CURLEW CREEK AT COUNTY ROAD 1 NEAR OZONA FL,ST,28.046961800000002,-82.7587125,S,NAD83, 3.80,.01,NAVD88,03100207
1102,USGS,02309445,BEE BRANCH AT 15TH STREET AT PALM HARBOR FL,ST,28.072516399999998,-82.75982370000001,S,NAD83,,,,03100207
1103,USGS,02309740,ANCLOTE RIVER NEAR ODESSA FL,ST,28.22953268,-82.59530600000001,S,NAD83,,,,03100207
1104,USGS,02309848,SOUTH BRANCH ANCLOTE RIVER NEAR ODESSA FL,ST,28.18544444,-82.55336109999999,S,NAD83, 46.22, .1,NGVD29,03100207
1105,USGS,02309980,ANCLOTE RIVER NR ODESSA FL,ST,28.221677500000002,-82.63509859,F,NAD83,,,,03100207
1106,USGS,02310000,ANCLOTE RIVER NEAR ELFERS FL,ST,28.21417784,-82.6664882,F,NAD83, 0.00, .1,NGVD29,03100207
1107,USGS,02310147,HOLLIN CREEK NEAR TARPON SPRINGS FL,ST,28.16251317,-82.710378,F,NAD83, -7.06, .1,NGVD29,03100207
1108,USGS,02310240,JUMPING GULLY AT LOYCE FL,ST,28.38527998,-82.48926259999999,F,NAD83, 60.00, .1,NGVD29,03100207
1109,USGS,02310280,PITHLACHASCOTEE RIVER NEAR FIVAY JUNCTION FL,ST,28.329171999999996,-82.5367636,F,NAD83, 0.00, .1,NGVD29,03100207
1110,USGS,02310286,FIVEMILE CR BL SUNCOAST PKWY NR FIVAY JUNCTION FL,ST,28.29413889,-82.55372220000001,1,NAD83, 0.00,.01,NGVD29,03100207
1111,USGS,02310288,PITHLACHASCOTEE R BL SUNCOAST PKWY NR FIVAY JCT FL,ST,28.29488889,-82.5728333,1,NAD83, 39.71,.01,NAVD88,03100207
1112,USGS,02310300,PITHLACHASCOTEE RIVER NEAR NEW PORT RICHEY FL,ST,28.25731495,-82.6429044,S,NAD83, -0.98, .1,NAVD88,03100207
1113,USGS,02310308,PITHLACHASCOTEE R AT MAIN ST AT NEW PORT RICHEY FL,ST,28.250287699999998,-82.72260059999999,S,NAD83, 0.00,.01,NAVD88,03100207
1114,USGS,02310368,BEAR CREEK NEAR BAYONET POINT FL,ST,28.33877778,-82.69877779999999,5,NAD83, 0.0,4.3,NAVD88,03100207
1115,USGS,02310525,WEEKI WACHEE RIVER NEAR BROOKSVILLE FL,ST,28.51888454,-82.58232149999999,F,NAD83, 0.00,.01,NAVD88,03100207
1116,USGS,02310545,WEEKI WACHEE RIVER NR WEEKI WACHEE SPRINGS FL,ST,28.5311063,-82.6231559,F,NAD83, -0.90,.01,NAVD88,03100207
1117,USGS,02310650,CHASSAHOWITZKA RIVER NEAR HOMOSASSA FL,ST,28.71526419,-82.5767656,F,NAD83, 0.0, .1,NGVD29,03100207
1118,USGS,02310663,CHASSAHOWITZKA RIVER NEAR CHASSAHOWITZKA FL,ES,28.71526404,-82.6062107,F,NAD83, -0.71,.01,NAVD88,03100207
1119,USGS,02310675,HIDDEN RIVER NEAR HOMOSASSA FL,ES,28.76665075,-82.5887105,F,NAD83,,,,03100207
1120,USGS,02310678,HOMOSASSA SPRINGS AT HOMOSASSA SPRINGS FL,SP,28.79970509,-82.58871089,F,NAD83, -2.99,.01,NAVD88,03100207
1121,USGS,02310688,SE FORK HOMOSASSA SPRING AT HOMOSASSA SPRINGS FL,SP,28.79748294,-82.589822,F,NAD83, -0.62,.01,NAVD88,03100207
1122,USGS,02310689,HALLS RIVER AT HOMOSASSA SPRINGS FL,ST-TS,28.813111100000004,-82.60563889,5,NAD83, 0.0,5.0,NAVD88,03100207
1123,USGS,02310700,HOMOSASSA R AT HOMOSASSA FL,ST,28.78526096,-82.61787790000001,F,NAD83, 1.49, .1,NGVD29,03100207
1124,USGS,02310740,SARAGASSA CANAL AT CRYSTAL RIVER FL,ST-CA,28.890534999999996,-82.5956566,F,NAD83, 0.0, .1,NAVD88,03100207
1125,USGS,02310743,HUNTER SPR RUN AT BEACH LANE AT CRYSTAL RIVER FL,ES,28.89470155,-82.5931566,F,NAD83, 0.0, .1,NAVD88,03100207
1126,USGS,02310747,CRYSTAL RIVER AT BAGLEY COVE NEAR CRYSTAL RIVER FL,ES,28.90638889,-82.62388889,R,NAD83, -12.18,.01,NAVD88,03100207
1127,USGS,02310947,"WITHLACOOCHEE RIVER NEAR CUMPRESSCO, FL",ST,28.31195156,-82.05591468,S,NAD83, 75.00,2.5,NGVD29,03100208
1128,USGS,02311000,"WITHLACOOCHEE-HILLSBOROUGH OVFLO NEAR RICHLAND, FL",ST,28.27139707,-82.0978598,S,NAD83, 75.42,2.5,NGVD29,03100208
1129,USGS,02311500,"WITHLACOOCHEE RIVER NEAR DADE CITY, FL",ST,28.352504200000002,-82.12591619,S,NAD83, 0.00,.01,NGVD29,03100208
1130,USGS,02312000,"WITHLACOOCHEE RIVER AT TRILBY, FL",ST,28.479998100000003,-82.17758499,S,NAD83, 49.27,2.5,NGVD29,03100208
1131,USGS,02312180,"LITTLE WITHLACOOCHEE RIVER NEAR TARRYTOWN, FL",ST,28.5216647,-82.05480370000001,S,NAD83, 79.07,.01,NAVD88,03100208
1132,USGS,02312200,"LITTLE WITHLACOOCHEE RIVER AT RERDELL, FL",ST,28.57277286,-82.155363,S,NAD83, 59.02,2.5,NGVD29,03100208
1133,USGS,02312300,WITHLACOOCHEE RIVER AT RITAL FL,ST,28.521107300000004,-82.209253,S,NAD83, -2.04,2.5,NAVD88,03100208
1134,USGS,02312500,"WITHLACOOCHEE RIVER AT CROOM, FL",ST,28.592771399999997,-82.222032,S,NAD83, 38.94,2.5,NGVD29,03100208
1135,USGS,02312558,"WITHLACOOCHEE RIVER AT NOBLETON, FL",ST,28.644436,-82.25703368,S,NAD83, 00.00,.05,NAVD88,03100208
1136,USGS,02312598,"WITHLACOOCHEE RIVER NR PINEOLA, FL",ST,28.724155699999997,-82.2423118,S,NAD83, 0.00,.01,NGVD29,03100208
1137,USGS,02312600,"WITHLACOOCHEE RIVER NEAR FLORAL CITY, FL",ST,28.74359973,-82.2200892,S,NAD83, 0.00,.01,NGVD29,03100208
1138,USGS,02312640,"JUMPER CREEK CANAL NEAR BUSHNELL, FL",ST,28.6972136,-82.10397409999999,S,NAD83, 00.00,.01,NAVD88,03100208
1139,USGS,02312645,"JUMPER CREEK CANAL NEAR WAHOO, FL",ST,28.70443503,-82.1570313,S,NAD83, 0.00,.01,NGVD29,03100208
1140,USGS,02312667,"SHADY BROOK NEAR SUMTERVILLE, FL",ST,28.77026704,-82.06369609999999,S,NAD83, -5.19,.01,NAVD88,03100208
1141,USGS,02312675,"LITTLE JONES CREEK NEAR RUTLAND, FL.",ST,28.8425,-82.13027779999999,S,NAD83, -0.80,.01,NAVD88,03100208
1142,USGS,02312700,"OUTLET RIVER AT PANACOOCHEE RETREATS, FL",ST,28.8002651,-82.1528658,S,NAD83, -0.68,.01,NAVD88,03100208
1143,USGS,02312720,"WITHLACOOCHEE RIVER AT WYSONG DAM, AT CARLSON, FL",ST,28.82331955,-82.1831448,S,NAD83, -0.84,.01,NAVD88,03100208
1144,USGS,02312722,"WITHLACOOCHEE RIVER NR RUTLAND, FL",ST,28.85192929,-82.22092409999999,S,NAD83, -0.77,.01,NAVD88,03100208
1145,USGS,02312762,"WITHLACOOCHEE RIVER NEAR INVERNESS, FL",ST,28.91220435,-82.2800934,S,NAD83, 11.99,.01,NAVD88,03100208
1146,USGS,02312764,"GUM SPRINGS NEAR HOLDER, FL",SP,28.951111100000002,-82.25,1,NAD83, 30.94,.01,NAVD88,03100208
1147,USGS,02313000,"WITHLACOOCHEE RIVER NEAR HOLDER, FL",ST,28.98886759,-82.3495406,S,NAD83, 26.61,.01,NAVD88,03100208
1148,USGS,02313098,"RAINBOW RIVER NEAR DUNNELLON, FL",ST,29.07130556,-82.42661109999999,5,NAD83, 22.72,.01,NAVD88,03100208
1149,USGS,02313100,"RAINBOW RIVER AT DUNNELLON, FL",ST,29.04942056,-82.44759948,S,NAD83, 23.47,.02,NAVD88,03100208
1150,USGS,02313230,"WITHLACOOCHEE R AT INGLIS DAM NEAR DUNNELLON, FL",ST,29.00997485,-82.61676990000001,S,NAD83, 0.00,.01,NGVD29,03100208
1151,USGS,02313250,WITHLACOOCHEE R BYPASS CHANNEL NR INGLIS FLA,ST,29.02108538,-82.6378818,S,NAD83, 0.00,.01,NGVD29,03100208
1152,USGS,02313700,"WACCASASSA RIVER NR GULF HAMMOCK, FLA.",ST,29.20413378,-82.769001,S,NAD83,,,,03110101
1153,USGS,02314274,"SUWANNEE RIVER AT SILL NEAR FARGO, GA",ST,30.80410984,-82.41735140000002,S,NAD83, 117.00, .5,NGVD29,03110201
1154,USGS,023142741,NORTH FORK SUWANNEE RIVER AT SILL NEAR FARGO GA,ST,30.81633217,-82.41346259,S,NAD83, 117.00, .5,NGVD29,03110201
1155,USGS,02314500,"SUWANNEE RIVER AT US 441, AT FARGO, GA",ST,30.68055556,-82.5605556,S,NAD83, 91.0, .1,NAVD88,03110201
1156,USGS,02315000,SUWANNEE R NR BENTON FLA,ST,30.507441399999998,-82.71624059999999,S,NAD83, 0.00, .1,NGVD29,03110201
1157,USGS,02315005,HUNTER CREEK NEAR BELMONT FLA,ST,30.4857755,-82.71207340000001,S,NAD83,,,,03110201
1158,USGS,02315200,DEEP CREEK NR SUWANNEE VALLEY FL,ST,30.365503399999998,-82.6201252,S,NAD83, 82.56, .1,NGVD29,03110201
1159,USGS,02315500,"SUWANNEE RIVER AT WHITE SPRINGS, FLA.",ST,30.325781199999998,-82.73818259999999,S,NAD83, 0.00, .1,NGVD29,03110201
1160,USGS,02315520,SWIFT CREEK AT FACIL FLA,ST,30.3707788,-82.79985119,S,NAD83, 86.43, .1,NGVD29,03110201
1161,USGS,02315550,SUWANNEE RIVER AT SUWANNEE SPRINGS FLA,ST,30.3929988,-82.9331875,S,NAD83, 0.00, .1,NGVD29,03110201
1162,USGS,02315620,"HOLTON SPRINGS NEAR FT. UNION,FL",SP,30.43771795,-83.05735820000001,S,NAD83,,,,03110201
1163,USGS,02315920,"ALAPAHA RIVER AT GA 125/32 NEAR IRWINVILLE, GA",ST,31.63129589,-83.4179382,U,NAD83, 262.1, .1,NAVD88,03110202
1164,USGS,02316000,"ALAPAHA RIVER NEAR ALAPAHA, GA",ST,31.3843626,-83.1923758,U,NAD83, 207.6, .1,NAVD88,03110202
1165,USGS,02317500,"ALAPAHA RIVER AT STATENVILLE, GA",ST,30.7041006,-83.03319549999999,5,NAD83, 76.1, .1,NAVD88,03110202
1166,USGS,02317620,ALAPAHA RIVER NEAR JENNINGS FLA,ST,30.59826888,-83.073195,S,NAD83, 0.00, .1,NGVD29,03110202
1167,USGS,023177483,"WITHLACOOCHEE R AT SKIPPER BRIDGE RD,NR BEMISS, GA",ST,30.94936646,-83.27154209999999,S,NAD83, 120.3, .1,NAVD88,03110203
1168,USGS,02317797,"LITTLE RIVER AT UPPER TY TY ROAD, NEAR TIFTON, GA",ST,31.48185048,-83.5840559,U,NAD83, 267.1, .1,NAVD88,03110204
1169,USGS,02318000,"LITTLE RIVER NEAR ADEL, GA",ST,31.15555556,-83.54361109999999,S,NAD83, 173.1, .1,NAVD88,03110204
1170,USGS,02318380,"LITTLE RIVER AT GA 122, NEAR HAHIRA, GA",ST,31.001025399999996,-83.45821639,U,NAD83, 132.8, .1,NAVD88,03110204
1171,USGS,02318500,"WITHLACOOCHEE RIVER AT US 84, NEAR QUITMAN, GA",ST,30.79305556,-83.45361109999999,S,NAD83, 83.5, .1,NAVD88,03110203
1172,USGS,02318700,"OKAPILCO CREEK AT GA 333, NEAR QUITMAN, GA",ST,30.82555556,-83.5625,S,NAD83, 104.1, .1,NAVD88,03110203
1173,USGS,02319000,"WITHLACOOCHEE RIVER NEAR PINETTA, FLA.",ST,30.59548716,-83.2595906,S,NAD83, 47.21,.01,NGVD29,03110203
1174,USGS,02319300,WITHLACOOCHEE RIVER NR MADISON FLA,ST,30.48243547,-83.2429207,S,NAD83, 0.00,.01,NGVD29,03110203
1175,USGS,02319302,"MADISON BLUE SPRING NR BLUE SPRINGS, FL",SP,30.48049106,-83.2443097,F,NAD83, 48, 15,NGVD29,03110203
1176,USGS,02319394,"WITHLACOOCHEE RIVER NR LEE, FLA",ST,30.41049435,-83.18013979,S,NAD83, 0.88,.01,NGVD29,03110203
1177,USGS,02319500,"SUWANNEE RIVER AT ELLAVILLE, FLA",ST,30.38466196,-83.1718058,S,NAD83, 27.22,.01,NGVD29,03110205
1178,USGS,02319800,"SUWANNEE RIVER AT DOWLING PARK, FLORIDA",ST,30.2449425,-83.24958439,S,NAD83, 0.00, .1,NGVD29,03110205
1179,USGS,02319950,"BLUE SPRINGS NEAR DELL,FL",SP,30.126054999999997,-83.2259712,S,NAD83, 25.00,  5,NGVD29,03110205
1180,USGS,02320000,"SUWANNEE RIVER AT LURAVILLE, FLA.",ST,30.09994513,-83.17152469999999,S,NAD83, 0.00, .1,NGVD29,03110205
1181,USGS,02320500,"SUWANNEE RIVER AT BRANFORD, FLA.",ST,29.955785,-82.9276278,S,NAD83, 4.81, .1,NGVD29,03110205
1182,USGS,02320700,"SANTA FE RIVER NEAR GRAHAM, FLA.",ST,29.84635394,-82.2195493,S,NAD83, 103.55, .1,NGVD29,03110206
1183,USGS,02321000,NEW RIVER NR LAKE BUTLER FLA,ST,29.998295399999996,-82.2739992,S,NAD83, 83.80, .1,NGVD29,03110206
1184,USGS,02321500,"SANTA FE RIVER AT WORTHINGTON SPRINGS, FLA.",ST,29.921907300000004,-82.4262246,S,NAD83, 42.74, .1,NGVD29,03110206
1185,USGS,02321898,SANTA FE RIVER AT O'LENO STATE PARK FLA,ST,29.92656389,-82.5596472,S,NAD83,,,,03110206
1186,USGS,02321900,"PARENERS BRANCH NEAR BLAND, FL.",ST,29.90746195,-82.5351166,S,NAD83,,,,03110206
1187,USGS,02321958,"SANTA FE RIVER AT RIVER RISE NR HIGH SPRINGS, FL",ST,29.8735723,-82.59122849,S,NAD83, 31,1.6,NAVD88,03110206
1188,USGS,02321975,"SANTA FE RIVER AT US HWY 441 NEAR HIGH SPRINGS,FL.",ST,29.85273894,-82.60845079999999,S,NAD83, 0.00,.01,NGVD29,03110206
1189,USGS,02322016,"BLUES CREEK NEAR GAINSVILLE, FL",ST,29.72829934,-82.43149790000001,S,NAD83, 105, .1,NGVD29,03110206
1190,USGS,02322049,"BAD DOG BRANCH NEAR ALACHUA, FL",ST,29.82579759,-82.46816820000001,S,NAD83,,,,03110206
1191,USGS,02322050,"SHILOH RUN NEAR ALACHUA, FL",ST,29.81857546,-82.4723348,S,NAD83,,,,03110206
1192,USGS,02322500,"SANTA FE RIVER NEAR FORT WHITE, FLA.",ST,29.84884769,-82.7151204,S,NAD83, 20.86, .1,NGVD29,03110206
1193,USGS,02322616,"CANNON CREEK NEAR LAKE CITY, FL",ST,30.15856477,-82.667068,S,NAD83,,,,03110206
1194,USGS,02322685,"ICHETUCKNEE HEAD SPRING NR HILDRETH, FL",SP,29.98388889,-82.7619444,S,NAD83, 21.76,.01,NGVD29,03110206
1195,USGS,02322687,"CEDAR HEAD SPRING NR HILDRETH, FL",SP,29.98305556,-82.75888889,S,NAD83, 13.83,.01,NGVD29,03110206
1196,USGS,02322688,"BLUE HOLE SPRING NR HILDRETH, FL",SP,29.979955199999996,-82.75845699999999,S,NAD83, 20.31,.01,NGVD29,03110206
1197,USGS,02322691,"MISSION SPRINGS COMPLEX NR HILDRETH, FL",SP,29.97583333,-82.7583333,S,NAD83, 0.51,.01,NGVD29,03110206
1198,USGS,02322694,"DEVIL'S EYE SPRING NR HILDRETH, FL",SP,29.97333333,-82.7602778,S,NAD83, 12.50,.01,NGVD29,03110206
1199,USGS,02322695,"MILL POND SPRING NR HILDRETH, FL",SP,29.96638889,-82.76,S,NAD83, 18.76,.01,NGVD29,03110206
1200,USGS,02322698,"ICHETUCKNEE R A DAMPIER'S LANDING NR HILDRETH, FL",SP,29.96027778,-82.7722222,S,NAD83, 8.62,.01,NGVD29,03110206
1201,USGS,02322700,"ICHETUCKNEE R @ HWY27 NR HILDRETH, FL",ST,29.95273288,-82.78595729999999,F,NAD83, 00.00,005,NGVD29,03110206
1202,USGS,02322800,SANTA FE RIVER NR HILDRETH FLA,ST,29.91162076,-82.86040329999999,S,NAD83, 3.50, .1,NGVD29,03110206
1203,USGS,02323000,"SUWANNEE RIVER NEAR BELL, FLORIDA",ST,29.79134359,-82.924293,S,NAD83, 0.00, .1,NGVD29,03110205
1204,USGS,02323500,"SUWANNEE RIVER NEAR WILCOX, FLA.",ST,29.58968017,-82.9365131,S,NAD83, -0.53,.01,NGVD29,03110205
1205,USGS,02323502,FANNING SPRINGS NR WILCOX FLA,SP,29.589124699999996,-82.9331797,S,NAD83,,,,03110205
1206,USGS,02323566,MANATEE SPRING NR CHIEFLAND FLA,SP,29.489680800000002,-82.976791,S,NAD83,,,,03110205
